ticker,company,date,movement,headline
V,Visa Inc,20190404,-0.53,UK's CMA seeks to examine Visa's Earthport takeover 
V,Visa Inc,20190314,1.16,UPDATE 2-U.S. considers sanctions to restrict Visa  Mastercard in Venezuela -official 
WBC,Wabco Holdings Inc,20190328,0.51,Parts maker ZF Friedrichshafen positions for driverless cars with $7 billion deal for Wabco 
WBC,Wabco Holdings Inc,20190328,0.51,UPDATE 3-Parts maker ZF Friedrichshafen positions for driverless cars with $7 bln deal for Wabco 
WBC,Wabco Holdings Inc,20190328,0.51,German auto parts maker ZF Friedrichshafen to buy Wabco for over $7 bln 
WBC,Wabco Holdings Inc,20190228,-0.62,UPDATE 1-ZF Friedrichshafen says held takeover talks with Wabco 
WBC,Wabco Holdings Inc,20190228,-0.62,ZF Friedrichshafen says held takeover talks with Wabco 
WBC,Wabco Holdings Inc,20190227,18.71,Auto parts maker Wabco says approached by rival ZF Friedrichshafen 
WBC,Wabco Holdings Inc,20190227,18.71,UPDATE 2-Auto parts maker Wabco says approached by rival ZF Friedrichshafen 
WBC,Wabco Holdings Inc,20190227,18.71,Germany's ZF Friedrichshafen mulls Wabco takeover -Handelsblatt 
WMT,Walmart Inc,20190404,1.0,Target raises hourly minimum wage to $13  further topping Walmart's $11 
WMT,Walmart Inc,20190404,1.0,UPDATE 1-Target raises hourly minimum wage to $13  further topping Walmart's $11 
WMT,Walmart Inc,20190404,1.0,Target raises minimum wage to $13/hour in tight labor market 
WMT,Walmart Inc,20190326,-0.22,EEOC says Walmart should be sanctioned for denying settlement efforts 
WMT,Walmart Inc,20190320,-0.95,Exclusive: Walmart's Chief Technology Officer leaves company as e-commerce wars flare 
WMT,Walmart Inc,20190318,1.69,Walmart Japan's new CEO: Seiyu 'absolutely' not for sale 
WMT,Walmart Inc,20190318,1.69,"UPDATE 1-Walmart Japan's new CEO: Seiyu ""absolutely"" not for sale "
WMT,Walmart Inc,20190318,1.69,New CEO of Walmart Japan and Seiyu says 'not here to sell a business' 
WMT,Walmart Inc,20190314,-0.13,Walmart Mexico and union agree on wage hikes  avert strike 
WMT,Walmart Inc,20190314,-0.13,Walmart says it has reached deal with Mexican union  averting strike 
WMT,Walmart Inc,20190314,-0.13,Walmart to introduce tablet under its ONN store brand: Bloomberg 
WMT,Walmart Inc,20190314,-0.13,Walmart to introduce tablet under its ONN store brand - Bloomberg 
WMT,Walmart Inc,20190307,-0.1592,Kroger's $3 billion splurge set to hit earnings  shares slide 
WMT,Walmart Inc,20190307,-0.1592,Kroger fourth-quarter profit slides as investments weigh 
WMT,Walmart Inc,20190227,-0.01,FedEx partners with Walmart  Pizza Hut to test last-mile delivery robot 
WMT,Walmart Inc,20190227,-0.01,FedEx partners with Walmart  Pizza Hut to test last-mile delivery robot 
WMT,Walmart Inc,20190226,-0.8951,Walmart seeks ad business boost in fight with Amazon 
WMT,Walmart Inc,20190226,-0.8951,UPDATE 1-Walmart seeks ad business boost in fight with Amazon 
WMT,Walmart Inc,20190226,-0.8951,Walmart hopes to boost ad business by letting P&G  Unilever advertise in stores  online 
WMT,Walmart Inc,20190226,-0.8951,Walmart buys Israeli product review insight firm Aspectiva 
WMT,Walmart Inc,20190226,-0.8951,Walmart buys Israeli product review insight firm Aspectiva 
WMT,Walmart Inc,20190226,-0.8951,Group of Walmart Mexico workers threatens strike for higher pay 
WMT,Walmart Inc,20190226,-0.8951,UPDATE 1-Group of Walmart Mexico workers threatens strike for higher pay 
WMT,Walmart Inc,20190226,-0.8951,Group of Walmart Mexico workers threatens strike for higher pay 
WMT,Walmart Inc,20190220,-2.1385,UPDATE 6-Sainsbury's-Asda deal in jeopardy as UK regulator condemns plan 
WMT,Walmart Inc,20190220,-2.1385,Breakingviews - Walmart is smallest loser in UK supermarket salvo 
WMT,Walmart Inc,20190220,-2.1385,PRESS DIGEST - Wall Street Journal - Feb 20 
WMT,Walmart Inc,20190219,-0.567,Walmart holiday-quarter sales jump  says consumers still spending 
WMT,Walmart Inc,20190219,-0.567,UPDATE 7-Walmart holiday-quarter sales jump  says consumers still spending 
WMT,Walmart Inc,20190219,-0.567,Wall Street rises modestly on Walmart bump 
WMT,Walmart Inc,20190219,-0.567,US STOCKS-Wall Street rises modestly on Walmart bump 
WMT,Walmart Inc,20190219,-0.567,US STOCKS-Wall Street rises modestly on Walmart bump 
WMT,Walmart Inc,20190219,-0.567,US STOCKS SNAPSHOT-Wall St rises modestly on Walmart bump 
WMT,Walmart Inc,20190219,-0.567,REFILE-US STOCKS-Wall St ekes out gains on upbeat Walmart results 
WMT,Walmart Inc,20190219,-0.567,US STOCKS-Wall St edges higher on Amazon  Walmart gains; trade talks in focus 
WMT,Walmart Inc,20190219,-0.567,US STOCKS-Wall St flat as Walmart offsets bank losses; trade talks eyed 
WMT,Walmart Inc,20190219,-0.567,GLOBAL MARKETS-Tariff nerves wilt stocks  Swedish crown savaged by inflation slowdown 
WMT,Walmart Inc,20190214,1.2931,REFILE-FOCUS-Why Walmart farms out same-day grocery deliveries to low-cost freelance drivers 
WMT,Walmart Inc,20190214,1.2931,REFILE-RPT-FOCUS-Why Walmart farms out same-day grocery deliveries to low-cost freelance drivers 
WMT,Walmart Inc,20190213,0.3779,Apple  Walmart  IBM chief executives join White House advisory panel 
WMT,Walmart Inc,20190212,0.4775,Exclusive: Walmart  Google-backed Deliv end online grocery partnership 
DIS,Walt Disney Company (The),20190328,0.96,Disney bans smoking at U.S. parks ahead of 'Star Wars' openings 
DIS,Walt Disney Company (The),20190328,0.96,Disney bans smoking at U.S. parks ahead of 'Star Wars' openings 
DIS,Walt Disney Company (The),20190325,-0.09,Apple TV+ joins crowded market for streaming options 
DIS,Walt Disney Company (The),20190325,-0.09,Apple invites Hollywood to Silicon Valley in TV push 
DIS,Walt Disney Company (The),20190321,-1.77,UPDATE 2-Comcast to launch streaming video service for internet customers 
DIS,Walt Disney Company (The),20190320,-0.21,Disney closes $71 billion acquisition of Twenty-First Century Fox's assets 
DIS,Walt Disney Company (The),20190320,-0.21,CORRECTED-Disney closes $71 bln acquisition of Twenty-First Century Fox's assets 
DIS,Walt Disney Company (The),20190319,-2.64,Murdoch's new Fox debuts on Nasdaq  names ex-Speaker Paul Ryan to board 
DIS,Walt Disney Company (The),20190319,-2.64,UPDATE 1-Murdoch's new Fox debuts on Nasdaq  names ex-Speaker Paul Ryan to board 
DIS,Walt Disney Company (The),20190319,-2.64,Netflix says it will not join Apple TV service 
DIS,Walt Disney Company (The),20190313,-0.72,Mexico backs Disney-Fox deal  orders sale of Fox Sports channels 
DIS,Walt Disney Company (The),20190313,-0.72,Deals of the day-Mergers and acquisitions 
DIS,Walt Disney Company (The),20190313,-0.72,UPDATE 1-Mexico backs Disney-Fox deal  orders sale of Fox Sports channels 
DIS,Walt Disney Company (The),20190312,0.12,Mexico backs Disney-Fox deal  orders sale of Fox Sports channels 
DIS,Walt Disney Company (The),20190228,0.55,Disney agrees to sell Fox Sports in Brazil to win antitrust nod 
DIS,Walt Disney Company (The),20190227,-0.195,Disney in talks with AT&T to buy WarnerMedia's Hulu stake: Variety 
DIS,Walt Disney Company (The),20190227,-0.195,Disney in talks with AT&T to buy WarnerMedia's Hulu stake - Variety 
DIS,Walt Disney Company (The),20190227,-0.195,UPDATE 1-Disney agrees to sell Fox Sports in Brazil to win antitrust nod 
DIS,Walt Disney Company (The),20190227,-0.195,Brazilian antitrust regulator demands sale of Fox sports channel to approve Disney-Fox deal 
DIS,Walt Disney Company (The),20190207,-0.59,SE Asia Stocks-Most rise on trade deal hopes  Singapore leads 
DIS,Walt Disney Company (The),20190205,1.83,ABC and parks boost Disney profit above forecasts 
DIS,Walt Disney Company (The),20190205,1.83,UPDATE 3-ABC and parks boost Disney profit above forecasts 
DIS,Walt Disney Company (The),20190205,1.83,Disney profit beats  driven by theme parks  media networks 
DIS,Walt Disney Company (The),20190205,1.83,Viacom's Netflix deal highlights content strategy; earnings mixed 
DIS,Walt Disney Company (The),20190205,1.83,UPDATE 2-Viacom's Netflix deal highlights content strategy; earnings mixed 
WCG,WellCare Health Plans Inc,20190401,2.54,UPDATE 2-U.S. government boosts 2020 Medicare payments to insurers by 2.53 pct 
WCG,WellCare Health Plans Inc,20190327,4.48,UPDATE 5-U.S. health insurer Centene to buy smaller rival WellCare for $15.3 bln 
WCG,WellCare Health Plans Inc,20190327,4.48,U.S. Health insurer Centene to buy smaller rival WellCare for $15.3 billion 
WCG,WellCare Health Plans Inc,20190327,4.48,Health insurer Centene to buy smaller rival WellCare for $15.27 bln 
WCG,WellCare Health Plans Inc,20190326,13.43,U.S. health insurer Centene in talks to buy WellCare: sources 
WCG,WellCare Health Plans Inc,20190326,13.43,UPDATE 2-U.S. health insurer Centene in talks to buy WellCare -sources 
WCG,WellCare Health Plans Inc,20190326,13.43,U.S. health insurer Centene in talks to buy WellCare -sources 
WFC,Wells Fargo & Company,20190328,1.07,UPDATE 4-Wells Fargo CEO Tim Sloan steps down 
WFC,Wells Fargo & Company,20190328,1.07,Wells Fargo CEO Tim Sloan to retire 
WFC,Wells Fargo & Company,20190327,-0.21,Wells Fargo's corporate bank struggles to regain footing 
WFC,Wells Fargo & Company,20190327,-0.21,REFILE-FOCUS-Wells Fargo's corporate bank struggles to regain footing 
WFC,Wells Fargo & Company,20190321,-0.73,Wells Fargo in talks with ex-Goldman exec Schwartz to be next CEO: NY Post 
WFC,Wells Fargo & Company,20190321,-0.73,UPDATE 1-Wells Fargo in talks with ex-Goldman exec Schwartz to be next CEO -NY Post 
WFC,Wells Fargo & Company,20190314,0.15,Wells Fargo CEO gets 5 percent pay raise 
WFC,Wells Fargo & Company,20190314,0.15,UPDATE 1-Wells Fargo CEO gets 5 percent pay raise 
WFC,Wells Fargo & Company,20190313,0.2,Wells Fargo CEO's pay raise draws rare Fed response 
WFC,Wells Fargo & Company,20190312,0.09,Wells Fargo CEO avoids major stumble at heated congressional hearing 
WFC,Wells Fargo & Company,20190312,0.09,Wells Fargo CEO avoids major stumble at heated congressional hearing 
WFC,Wells Fargo & Company,20190312,0.09,UPDATE 6-Wells Fargo CEO avoids major stumble at heated congressional hearing 
WFC,Wells Fargo & Company,20190312,0.09,CEO Sloan pitches Wells Fargo turnaround to bank critics in Congress 
WFC,Wells Fargo & Company,20190312,0.09,CEO Sloan pitches Wells Fargo turnaround to bank critics in Congress 
WFC,Wells Fargo & Company,20190311,-0.22,Wells Fargo CEO to tout risk management  remediation to U.S. Congress 
WFC,Wells Fargo & Company,20190311,-0.22,UPDATE 1-Wells Fargo CEO to tout risk management  remediation to U.S. Congress 
WFC,Wells Fargo & Company,20190311,-0.22,Wells Fargo CEO to detail customer remediation to U.S. Congress 
WFC,Wells Fargo & Company,20190228,0.25,Wells Fargo talking to Justice Dept  securities regulators about sales practice queries 
WFC,Wells Fargo & Company,20190227,0.39,Wells Fargo starts settlement talks with Justice Dept  SEC 
WFC,Wells Fargo & Company,20190227,0.39,UPDATE 2-Wells Fargo starts settlement talks with Justice Dept  SEC 
WFC,Wells Fargo & Company,20190227,0.39,Wells Fargo in talks with DOJ  SEC to resolve probes of sales practices 
WFC,Wells Fargo & Company,20190212,1.23,Wells Fargo's 2019 net interest income dependent on loan growth  deposits: CFO 
WFC,Wells Fargo & Company,20190212,1.23,Wells Fargo's 2019 net interest income dependent on loan growth  deposits -CFO 
WFC,Wells Fargo & Company,20190206,0.0,Wells Fargo dismissed from pyramid scheme lawsuit 
WBK,Westpac Banking Corporation,20190319,-0.24,Australia's Westpac exits financial advice  takes charge to shake up wealth unit 
WBK,Westpac Banking Corporation,20190319,-0.24,UPDATE 2-Australia's Westpac exits financial advice  takes charge to shake up wealth unit 
WBK,Westpac Banking Corporation,20190318,0.07,Australia's Westpac exits personal advice  shakes up BT Financial in cost-cut bid 
WBK,Westpac Banking Corporation,20190307,-0.24,Australia's Westpac cuts teller bonuses to protect customers 
WBK,Westpac Banking Corporation,20190221,0.08,UPDATE 2-Australia's Westpac sued for making loans customers could not repay 
WBK,Westpac Banking Corporation,20190220,-0.085,Australia's Westpac sued for making loans consumers could not repay 
WIT,Wipro Limited,20190313,-0.0675,Wipro Chairman Premji pledges 34 percent of company shares for philanthropy 
WIT,Wipro Limited,20190313,-0.0675,UPDATE 1-Wipro Chairman Premji pledges 34 pct of company shares for philanthropy 
WIT,Wipro Limited,20190313,-0.0675,Wipro Chairman Premji earmarks economic benefits from 34 pct stake for philanthropy 
WWE,World Wrestling Entertainment Inc,20190328,1.7,WWE's next battle royale: Investor fans vs. shorts 
WWE,World Wrestling Entertainment Inc,20190328,1.7,UPDATE 1-WWE's next battle royale: Investor fans vs shorts 
WWE,World Wrestling Entertainment Inc,20190328,1.7,CORRECTED-WWE's next battle royale: Investor fans vs shorts 
WPP,WPP plc,20190328,-0.04,Bankers line up £2.5bn financing for WPP’s Kantar unit 
WPP,WPP plc,20190319,-0.32,Exclusive: Advent and Blackstone among bidders for WPP market research arm Kantar - sources 
WPP,WPP plc,20190312,0.31,WPP appoints Microsoft UK CEO to board 
WPP,WPP plc,20190207,-0.95,Steep falls in TUI and WPP dent FTSE 100 
XRX,Xerox Corporation,20190318,0.4663,Xerox says exploring potential deal for financing business 
XRX,Xerox Corporation,20190318,0.4663,UPDATE 1-Xerox says exploring potential deal for financing business 
XRX,Xerox Corporation,20190318,0.4663,Xerox says exploring potential deal for financing business 
XRX,Xerox Corporation,20190312,0.0297,Xerox - yes  Xerox - leads 2019 gains in S&P tech index 
XRX,Xerox Corporation,20190312,0.0297,Xerox - yes  Xerox - leads 2019 gains in S&P tech index 
XRX,Xerox Corporation,20190307,-0.9525,Xerox restructures business to create holding company 
XRX,Xerox Corporation,20190307,-0.9525,UPDATE 1-Xerox restructures business to create holding company 
XRX,Xerox Corporation,20190307,-0.9525,Xerox to adopt holding company structure 
XPO,XPO Logistics Inc,20190214,-9.32,XPO Logistics warns on 2019  shares swoon 
XPO,XPO Logistics Inc,20190214,-9.32,UPDATE 2-XPO Logistics warns on 2019  shares swoon 
XPO,XPO Logistics Inc,20190214,-9.32,XPO Logistics warns on 2019 growth 
XPO,XPO Logistics Inc,20190214,-9.32,XPO to close Verizon-contracted warehouse in Memphis 
XPO,XPO Logistics Inc,20190214,-9.32,XPO to close Verizon-contracted warehouse in Memphis 
YPF,YPF Sociedad Anonima,20190320,0.16,Argentina authorizes new gas exports to Chile 
YPF,YPF Sociedad Anonima,20190320,0.16,Argentina authorizes new gas exports to Chile 
YPF,YPF Sociedad Anonima,20190226,-0.07,Activists block access to waste site in Argentina used by oil companies 
YUM,Yum! Brands Inc,20190312,0.28,Yum China to open KFC outlets at Chinese gas stations 
YUM,Yum! Brands Inc,20190312,0.28,UPDATE 2-Yum China to open KFC outlets at Chinese gas stations 
YUM,Yum! Brands Inc,20190207,4.4799,Pizza Hut promotions drag Yum Brands profit; Taco Bell shines 
YUM,Yum! Brands Inc,20190207,4.4799,UPDATE 3-Pizza Hut promotions drag Yum Brands profit; Taco Bell shines 
YUM,Yum! Brands Inc,20190207,4.4799,UPDATE 2-Yum Brands profit misses as Pizza Hut promotions weigh 
YUM,Yum! Brands Inc,20190207,4.4799,Yum Brands same-store sales top estimates 
ZAYO,Zayo Group Holdings Inc,20190307,-0.87,Starboard builds stake in Zayo  presses for sale 
ZAYO,Zayo Group Holdings Inc,20190306,1.01,Zayo says evaluating options  shares jump 13 percent 
ZAYO,Zayo Group Holdings Inc,20190306,1.01,UPDATE 1-Zayo says evaluating options  shares jump 13 pct 
ZAYO,Zayo Group Holdings Inc,20190306,1.01,Zayo says evaluating options  shares jump 12 pct 
ZAYO,Zayo Group Holdings Inc,20190212,0.0,Exclusive: Activist Sachem Head pushes Zayo to explore sale - sources 
LNG,Cheniere Energy Inc,20190404,0.6,U.S. LNG to China will increase despite trade tension: Cheniere 
LNG,Cheniere Energy Inc,20190306,-1.04,Sinopec may ink 20-year LNG deal with Cheniere when trade spat ends 
LNG,Cheniere Energy Inc,20190306,-1.04,UPDATE 1-Sinopec may ink 20-year LNG deal with Cheniere when trade spat ends 
LNG,Cheniere Energy Inc,20190306,-1.04,China's Sinopec close to 20-yr gas deal with U.S.-based Cheniere - sources 
LNG,Cheniere Energy Inc,20190228,-1.08,Cheniere gets U.S. OK to start work on Oklahoma Midship natgas pipeline 
LNG,Cheniere Energy Inc,20190228,-1.08,Cheniere gets U.S. OK to start work on Oklahoma Midship natgas pipeline 
